age,arab,children_0_1,children_0_17,children_2_4,children_5_9,children_10_14,children_15_17,highest_cert,lf_char,marital,schooling,week_hours,yeshiva
27,1,2,4,1,1,0,0,8,1,1,12,48,0
38,0,0,0,0,0,0,0,2,1,4,12,45,0
23,1,0,0,0,0,0,0,1,1,4,10,46,0
23,1,0,0,0,0,0,0,1,1,4,10,46,0
46,1,0,2,0,0,1,1,1,1,1,9,48,0
20,1,0,2,0,0,1,1,4,1,4,14,35,0
60,0,0,0,0,0,0,0,1,1,1,10,46,0
23,1,0,0,0,0,0,0,1,1,4,11,48,0
21,1,0,0,0,0,0,0,1,1,4,12,48,0
46,0,0,4,1,0,1,2,4,1,1,15,50,0
47,0,0,0,0,0,0,0,2,1,2,12,44,0
42,0,0,2,1,0,1,0,1,1,1,11,44,0
30,0,0,0,0,0,0,0,3,4,1,12,0,0
43,1,0,6,0,2,2,2,4,1,1,16,50,0
46,1,0,1,0,0,0,1,2,1,1,12,40,0
53,0,0,3,0,0,2,1,4,1,1,12,50,0
47,0,0,0,0,0,0,0,4,4,1,12,0,0
27,1,0,0,0,0,0,0,2,1,4,12,-1,0
61,0,0,0,0,0,0,0,5,2,1,17,-1,0
57,1,0,0,0,0,0,0,3,1,1,12,46,0
77,0,0,0,0,0,0,0,2,2,1,8,16,0
37,1,0,2,0,1,1,0,1,1,1,10,45,0
15,1,0,1,0,0,0,1,1,1,4,7,40,0
55,0,0,0,0,0,0,0,4,1,1,12,60,0
23,0,0,0,0,0,0,0,3,1,4,12,45,0
52,0,0,1,0,1,0,0,3,3,1,10,0,0
29,0,0,0,0,0,0,0,2,1,4,14,43,0
32,1,0,0,0,0,0,0,3,1,4,12,66,0
40,0,0,4,0,1,3,0,3,1,1,12,65,0
41,0,0,0,0,0,0,0,3,2,2,12,30,0
56,0,0,0,0,0,0,0,4,1,1,13,43,0
57,0,0,0,0,0,0,0,2,2,1,12,25,0
56,0,0,0,0,0,0,0,3,3,1,13,0,0
51,1,0,2,0,0,1,1,2,1,1,12,48,0
62,1,0,0,0,0,0,0,1,1,1,7,48,0
38,1,0,3,0,1,1,1,1,1,1,11,48,0
17,1,0,1,0,0,0,1,1,1,4,6,36,0
54,0,0,0,0,0,0,0,3,1,1,10,51,0
27,0,0,0,0,0,0,0,2,1,4,13,51,0
31,0,0,0,0,0,0,0,3,1,4,12,40,0
40,0,0,2,0,1,1,0,2,1,1,12,45,0
45,1,0,4,0,1,1,2,2,1,1,12,43,0
30,1,1,2,1,0,0,0,9,1,1,3,48,0
60,0,0,0,0,0,0,0,2,1,1,12,45,0
78,0,0,0,0,0,0,0,2,2,1,12,16,0
76,0,0,0,0,0,0,0,4,1,1,16,40,0
16,0,0,1,0,0,0,1,1,2,4,11,27,0
17,0,0,1,0,0,0,1,1,2,4,12,30,0
20,1,0,2,0,1,1,0,2,2,4,12,-1,0
38,1,0,2,1,1,0,0,1,1,1,9,48,0
58,1,0,1,0,0,0,1,5,1,1,15,48,0
45,1,0,1,0,0,1,0,1,3,1,9,0,0
38,1,1,2,0,0,1,0,3,1,1,12,48,0
23,1,0,1,0,0,0,1,1,1,4,10,46,0
31,0,0,0,0,0,0,0,3,2,4,12,45,0
26,0,0,0,0,0,0,0,3,1,4,12,45,0
67,0,0,0,0,0,0,0,1,1,1,8,35,0
52,0,0,0,0,0,0,0,2,4,1,11,0,0
22,1,0,5,0,1,2,2,2,2,4,12,46,0
21,1,0,0,0,0,0,0,3,1,4,12,48,0
30,0,0,0,0,0,0,0,4,1,4,14,60,0
55,0,0,0,0,0,0,0,2,1,1,12,45,0
39,1,0,5,0,2,1,2,1,1,1,8,48,0
37,1,0,3,1,1,1,0,4,1,1,13,48,0
27,1,2,4,1,1,0,0,8,1,1,12,48,0
33,0,0,2,0,1,1,0,5,1,4,15,-1,0
35,0,0,2,0,1,1,0,6,2,1,17,45,0
57,0,0,0,0,0,0,0,1,1,1,8,45,0
46,1,0,2,0,0,1,1,1,2,1,8,46,0
34,1,0,3,1,2,0,0,4,2,1,15,46,0
35,1,0,3,1,2,0,0,4,1,1,13,48,0
36,1,0,3,1,2,0,0,4,1,1,13,48,0
38,0,0,0,0,0,0,0,1,1,1,10,40,0
35,0,0,0,0,0,0,0,4,1,4,13,50,0
23,1,0,0,0,0,0,0,1,1,4,11,48,0
21,1,0,0,0,0,0,0,1,1,4,12,48,0
43,0,0,2,1,0,0,1,1,1,1,11,43,0
41,1,0,5,0,1,2,2,1,2,1,9,46,0
20,1,0,3,0,0,2,1,3,1,4,12,40,0
45,1,1,3,1,1,0,0,1,1,1,9,45,0
27,1,0,4,2,1,1,0,1,1,4,12,40,0
47,0,0,0,0,0,0,0,4,1,1,13,40,0
18,1,0,0,0,0,0,0,1,4,4,11,0,0
24,1,0,0,0,0,0,0,1,1,4,10,45,0
68,0,0,0,0,0,0,0,2,1,1,12,48,0
31,0,1,3,0,2,0,0,4,1,1,14,50,0
15,1,0,1,0,0,0,1,1,1,4,7,40,0
38,0,0,1,1,0,0,0,2,1,4,12,50,0
52,0,0,1,0,1,0,0,3,1,1,10,40,0
56,0,0,0,0,0,0,0,4,1,2,14,42,0
42,0,0,0,0,0,0,0,3,2,2,12,-1,0
19,0,0,0,0,0,0,0,3,1,4,12,45,0
48,1,0,4,0,1,1,2,8,1,1,13,48,0
21,1,0,4,0,1,1,2,8,1,4,14,48,0
19,1,0,4,0,1,1,2,2,1,4,12,48,0
39,1,0,5,0,2,1,2,3,1,1,12,48,0
20,1,0,3,0,0,1,2,3,1,4,12,48,0
25,0,0,0,0,0,0,0,3,6,4,12,0,0
23,0,0,0,0,0,0,0,2,1,4,12,50,0
24,1,0,1,0,0,1,0,2,1,4,13,48,0
17,1,0,1,0,0,0,1,1,1,4,6,36,0
62,0,1,1,0,0,0,0,2,1,1,12,45,0
33,0,0,0,0,0,0,0,4,1,1,15,45,0
18,0,0,2,0,0,1,1,2,2,4,13,24,0
28,0,1,1,0,0,0,0,2,2,1,12,51,0
46,0,0,4,0,1,1,2,2,1,1,12,40,0
47,1,0,0,0,0,0,0,3,1,4,12,46,0
30,0,0,1,1,0,0,0,3,1,1,12,40,0
41,0,0,2,1,1,0,0,1,1,1,9,50,0
24,0,0,1,1,0,0,0,1,1,1,11,65,0
24,0,0,0,0,0,0,0,1,1,4,11,40,0
22,0,0,0,0,0,0,0,3,2,4,12,30,0
27,0,0,0,0,0,0,0,2,1,4,12,82,0
78,0,0,0,0,0,0,0,2,1,1,12,45,0
24,0,0,0,0,0,0,0,1,4,4,12,0,0
42,0,0,2,1,1,0,0,1,4,1,9,0,0
31,0,0,0,0,0,0,0,3,1,4,12,40,0
66,0,0,2,0,1,1,0,4,1,1,24,42,0
61,0,0,0,0,0,0,0,2,1,1,12,45,0
61,0,0,0,0,0,0,0,1,2,1,10,45,0
53,0,0,0,0,0,0,0,3,1,1,10,43,0
45,0,0,2,0,1,1,0,2,1,1,12,60,0
61,0,0,0,0,0,0,0,4,1,1,16,40,0
56,0,0,1,0,0,0,1,1,1,1,10,-1,0
57,0,0,0,0,0,0,0,6,1,1,17,45,0
43,0,0,2,1,0,1,0,1,1,1,11,45,0
49,0,0,0,0,0,0,0,2,2,1,12,65,0
59,0,0,5,0,3,1,1,1,1,1,10,40,0
43,0,0,2,0,1,1,0,2,3,1,12,0,0
62,0,0,0,0,0,0,0,3,1,1,12,51,0
68,0,0,0,0,0,0,0,4,3,1,16,0,0
50,0,0,0,0,0,0,0,4,1,1,15,45,0
57,0,0,3,0,2,0,1,4,1,1,14,56,0
30,1,1,3,2,0,0,0,4,1,1,19,48,0
36,0,0,2,0,2,0,0,2,3,1,12,0,0
35,1,1,3,0,1,1,0,4,1,1,13,48,0
50,0,0,0,0,0,0,0,2,1,4,12,48,0
57,0,0,0,0,0,0,0,3,4,1,12,0,0
60,0,0,0,0,0,0,0,4,1,1,15,45,0
60,0,0,0,0,0,0,0,4,2,1,14,50,0
64,0,0,0,0,0,0,0,1,3,3,9,0,0
30,0,0,0,0,0,0,0,2,4,4,13,0,0
52,0,0,1,0,0,1,0,3,1,1,12,60,0
37,0,0,0,0,0,0,0,3,1,4,12,40,0
16,0,0,3,0,2,0,1,1,3,4,11,0,0
57,0,0,0,0,0,0,0,3,1,1,12,50,0
50,0,0,2,0,1,1,0,4,2,1,14,50,0
58,0,0,0,0,0,0,0,2,1,1,12,40,0
76,0,0,0,0,0,0,0,2,2,1,12,30,0
51,0,0,2,0,0,2,0,4,1,1,14,44,0
45,0,0,2,0,0,1,1,4,1,1,16,48,0
46,0,0,4,1,0,1,2,1,1,1,10,40,0
57,0,0,2,0,0,0,2,2,1,1,12,40,0
53,0,0,1,0,0,0,1,1,1,1,11,49,0
53,0,0,1,0,0,0,1,1,1,1,8,60,0
53,0,0,1,0,0,1,0,1,1,1,11,40,0
31,0,0,0,0,0,0,0,2,1,1,12,40,0
44,0,0,3,0,2,1,0,3,1,1,12,50,0
44,0,0,3,0,1,2,0,2,1,1,12,40,0
56,0,0,0,0,0,0,0,4,3,1,14,0,0
57,0,0,0,0,0,0,0,4,2,1,15,30,0
53,0,0,5,1,1,3,0,2,1,1,12,-1,0
40,0,0,4,0,1,3,0,3,1,1,12,43,0
53,0,0,0,0,0,0,0,1,1,1,11,45,0
33,0,1,1,0,0,0,0,3,1,1,12,-1,0
22,0,0,0,0,0,0,0,3,1,4,12,45,0
34,0,1,1,0,0,0,0,3,1,1,12,45,0
42,0,0,7,1,1,2,3,4,1,1,16,45,0
55,0,0,1,1,0,0,0,2,1,1,12,42,0
52,0,0,3,0,0,2,1,4,1,1,13,40,0
30,0,0,0,0,0,0,0,4,2,4,14,40,0
52,0,0,0,0,0,0,0,2,1,1,12,40,0
53,0,0,0,0,0,0,0,2,1,1,12,55,0
31,0,0,0,0,0,0,0,2,1,1,12,43,0
33,0,1,2,1,0,0,0,3,1,1,15,40,0
62,0,0,0,0,0,0,0,1,1,1,10,43,0
49,0,0,3,1,0,2,0,3,1,1,12,45,0
56,0,0,1,0,1,0,0,2,1,1,12,42,0
57,0,0,0,0,0,0,0,2,1,1,13,45,0
35,0,1,3,0,2,0,0,3,1,1,12,48,0
41,0,0,3,1,1,0,1,2,1,1,12,45,0
36,0,1,1,0,0,0,0,2,1,1,12,35,0
30,0,1,2,1,0,0,0,3,1,1,14,50,0
31,0,1,2,1,0,0,0,3,1,1,14,54,0
36,0,1,3,0,2,0,0,2,1,1,12,35,0
67,0,0,0,0,0,0,0,3,6,1,12,0,0
33,0,1,2,0,1,0,0,4,1,1,14,45,0
27,0,0,0,0,0,0,0,3,1,1,12,45,0
49,0,0,1,0,1,0,0,4,1,1,13,48,0
46,0,0,3,0,0,2,1,2,1,1,12,48,0
41,0,0,3,0,2,0,1,2,1,1,12,45,0
37,0,1,1,0,0,0,0,2,1,1,12,40,0
23,0,0,2,0,0,2,0,3,1,4,12,45,0
68,0,0,0,0,0,0,0,2,1,1,12,40,0
25,0,0,1,0,0,1,0,2,1,1,12,-1,0
57,0,0,0,0,0,0,0,4,1,1,14,40,0
34,0,0,2,1,1,0,0,4,3,1,14,0,0
33,0,1,2,1,0,0,0,4,1,1,13,60,0
38,0,0,2,1,1,0,0,4,1,1,15,50,0
27,0,0,0,0,0,0,0,3,1,4,15,78,0
27,0,0,0,0,0,0,0,3,1,4,15,78,0
53,0,0,0,0,0,0,0,4,1,1,15,45,0
27,0,0,0,0,0,0,0,3,1,4,15,78,0
27,0,0,0,0,0,0,0,3,1,4,15,78,0
43,1,0,6,0,2,1,3,9,1,1,3,46,0
30,0,1,2,0,1,0,0,2,3,1,12,0,0
35,0,0,2,1,1,0,0,4,1,1,14,43,0
36,0,0,2,1,1,0,0,2,1,1,12,45,0
51,1,0,0,0,0,0,0,1,1,1,8,48,0
52,1,0,1,0,0,1,0,2,1,1,12,46,0
33,0,1,4,1,1,1,0,2,1,1,12,55,0
64,0,0,0,0,0,0,0,5,1,1,16,45,0
21,0,0,1,0,0,0,1,3,1,4,12,45,0
39,0,0,2,1,1,0,0,4,1,1,13,43,0
60,0,0,0,0,0,0,0,4,1,1,13,45,0
58,0,0,0,0,0,0,0,2,1,3,11,45,0
59,0,0,0,0,0,0,0,6,1,1,15,50,0
27,1,3,3,0,0,0,0,3,4,1,14,0,0
39,1,0,2,0,0,2,0,1,2,1,10,46,0
41,0,0,1,0,0,1,0,2,1,1,11,60,0
46,0,0,1,0,0,1,0,6,1,1,16,66,0
58,0,0,0,0,0,0,0,3,1,1,12,60,0
49,0,0,1,0,0,0,1,2,1,1,12,40,0
52,0,0,2,0,1,0,1,1,2,1,10,45,0
45,0,0,2,0,1,0,1,2,1,1,12,50,0
41,0,0,2,0,1,1,0,4,1,1,13,60,0
57,0,0,0,0,0,0,0,4,1,1,12,60,0
57,0,0,0,0,0,0,0,4,1,1,12,-1,0
69,0,0,0,0,0,0,0,1,2,2,8,25,0
70,0,0,0,0,0,0,0,1,2,2,8,25,0
53,1,0,1,0,0,0,1,3,1,1,12,46,0
35,0,0,2,1,1,0,0,3,1,1,10,50,0
47,0,0,3,0,1,1,1,4,1,1,15,45,0
48,0,0,3,0,0,1,2,3,1,1,12,50,0
31,0,0,1,1,0,0,0,2,1,1,11,45,0
35,1,0,1,1,0,0,0,1,1,1,10,48,0
50,0,0,0,0,0,0,0,4,3,1,13,0,0
47,0,0,1,0,0,0,1,4,1,2,14,50,0
42,0,0,2,0,0,1,1,4,1,1,12,48,0
64,0,0,0,0,0,0,0,2,1,1,11,45,0
59,0,0,0,0,0,0,0,2,2,1,12,40,0
45,0,0,0,0,0,0,0,4,1,1,13,50,0
36,0,0,1,0,1,0,0,6,1,1,16,50,0
37,0,0,1,0,1,0,0,6,1,1,24,-1,0
42,0,0,0,0,0,0,0,4,1,1,14,56,0
49,1,0,0,0,0,0,0,1,1,2,11,42,0
46,0,0,0,0,0,0,0,4,1,1,12,43,0
62,0,0,0,0,0,0,0,1,1,1,11,50,0
64,0,0,0,0,0,0,0,2,1,2,12,45,0
69,0,0,0,0,0,0,0,3,2,1,12,20,0
48,0,0,1,0,1,0,0,4,1,1,15,45,0
51,0,0,1,0,0,0,1,3,2,1,12,55,0
58,0,0,0,0,0,0,0,4,1,2,15,60,0
26,0,0,0,0,0,0,0,1,1,4,10,40,0
46,0,0,0,0,0,0,0,3,1,1,12,40,0
46,0,0,0,0,0,0,0,3,1,1,12,40,0
61,1,0,0,0,0,0,0,1,1,1,8,43,0
46,0,0,0,0,0,0,0,3,1,1,12,40,0
54,0,0,0,0,0,0,0,2,1,1,12,45,0
46,0,0,0,0,0,0,0,3,1,1,12,40,0
36,0,0,3,1,1,1,0,3,2,1,16,27,0
29,0,0,0,0,0,0,0,3,3,4,15,0,0
24,0,0,0,0,0,0,0,2,1,4,12,45,0
24,0,1,1,0,0,0,0,2,1,4,12,45,0
46,0,0,2,2,0,0,0,2,1,1,12,45,0
67,0,0,0,0,0,0,0,1,1,1,11,50,0
51,0,0,3,1,2,0,0,4,1,1,13,45,0
59,0,0,0,0,0,0,0,6,1,1,16,40,0
43,0,0,2,0,1,1,0,3,3,1,14,0,0
64,0,0,0,0,0,0,0,2,1,1,12,-1,0
64,0,0,0,0,0,0,0,1,1,1,10,60,0
35,0,1,3,0,1,1,0,4,1,1,15,50,0
64,0,0,0,0,0,0,0,6,1,1,16,48,0
31,0,1,1,0,0,0,0,5,1,1,18,55,0
60,0,0,0,0,0,0,0,4,2,1,15,43,0
34,0,0,2,1,0,1,0,6,1,1,18,66,0
26,0,0,0,0,0,0,0,3,2,4,14,40,0
57,0,0,0,0,0,0,0,4,1,1,11,50,0
57,0,0,0,0,0,0,0,3,1,1,10,43,0
64,0,0,0,0,0,0,0,6,2,1,15,45,0
65,0,0,0,0,0,0,0,4,4,1,14,0,0
60,0,0,0,0,0,0,0,2,1,1,11,40,0
49,1,0,0,0,0,0,0,2,1,1,12,46,0
41,0,0,1,1,0,0,0,6,1,1,15,45,0
46,0,0,0,0,0,0,0,4,1,2,14,45,0
56,0,0,0,0,0,0,0,2,1,1,12,45,0
59,0,0,0,0,0,0,0,4,1,1,15,45,0
42,0,1,1,0,0,0,0,2,1,1,12,45,0
33,0,0,2,1,1,0,0,2,1,1,12,55,0
26,0,0,1,0,0,0,1,3,6,4,12,0,0
52,0,0,3,0,1,1,1,3,1,1,12,-1,0
39,0,0,0,0,0,0,0,4,3,4,14,0,0
44,0,0,4,1,1,2,0,5,1,1,16,40,0
45,0,0,2,0,0,2,0,3,1,1,12,45,0
49,0,0,2,0,0,1,1,2,1,1,12,43,0
57,0,0,0,0,0,0,0,2,1,1,12,45,0
50,0,0,0,0,0,0,0,2,2,2,12,43,0
53,0,0,5,1,1,3,0,2,1,1,12,55,0
48,0,0,0,0,0,0,0,4,1,1,12,50,0
49,0,0,0,0,0,0,0,4,1,1,15,60,0
54,0,0,0,0,0,0,0,2,1,1,12,46,0
55,0,0,1,0,0,1,0,2,1,1,12,45,0
59,0,0,0,0,0,0,0,1,1,1,11,45,0
33,0,0,1,1,0,0,0,2,1,1,12,44,0
43,0,0,0,0,0,0,0,2,1,4,12,43,0
42,0,0,1,1,0,0,0,4,4,1,12,0,0
42,0,0,1,1,0,0,0,4,4,1,13,0,0
32,0,0,1,1,0,0,0,4,1,1,14,50,0
37,0,0,2,1,1,0,0,5,1,1,16,45,0
27,0,0,0,0,0,0,0,3,2,4,16,18,0
28,0,1,3,1,1,0,0,3,1,1,12,50,0
37,0,0,1,0,0,1,0,2,1,1,8,70,0
42,0,0,1,0,0,1,0,4,1,1,11,42,0
54,0,0,0,0,0,0,0,4,1,2,12,45,0
25,0,0,0,0,0,0,0,3,4,4,12,0,0
59,0,0,0,0,0,0,0,6,1,1,17,60,0
38,0,0,1,0,0,1,0,3,2,1,11,45,0
35,0,0,2,0,2,0,0,2,1,1,11,-1,0
54,0,0,0,0,0,0,0,2,1,2,10,45,0
52,1,0,0,0,0,0,0,1,6,1,10,0,0
23,1,0,0,0,0,0,0,2,1,4,12,48,0
40,0,0,2,0,0,2,0,4,1,1,14,51,0
25,0,0,2,0,0,1,1,2,1,4,12,-1,0
42,1,0,5,0,0,3,2,2,1,1,12,45,0
28,0,1,1,0,0,0,0,3,1,1,14,50,0
43,0,0,2,0,1,1,0,4,1,1,14,45,0
33,1,0,0,0,0,0,0,2,1,4,12,58,0
44,0,0,1,0,0,1,0,4,1,1,14,54,0
33,0,1,1,0,0,0,0,3,1,1,15,50,0
58,0,0,1,0,0,0,1,4,3,1,14,0,0
34,0,0,4,1,1,1,1,4,2,1,14,42,0
45,0,0,2,0,1,0,1,4,1,1,16,60,0
37,0,0,2,1,1,0,0,5,1,1,17,45,0
44,0,0,4,1,1,1,1,4,1,1,15,45,0
39,0,0,3,0,1,1,1,5,1,1,19,50,0
65,0,0,1,0,0,0,1,3,1,1,12,40,0
40,0,0,3,0,1,1,1,5,1,1,17,45,0
40,0,1,5,1,1,2,0,2,1,1,12,50,0
51,0,0,0,0,0,0,0,2,1,1,12,40,0
63,0,0,0,0,0,0,0,4,2,1,14,40,0
51,0,0,0,0,0,0,0,2,1,1,12,40,0
46,0,0,0,0,0,0,0,2,1,1,14,50,0
46,0,0,0,0,0,0,0,2,2,1,12,60,0
53,0,0,0,0,0,0,0,4,1,1,13,50,0
53,0,0,0,0,0,0,0,4,1,1,12,40,0
46,0,0,2,0,1,0,1,3,1,1,12,45,0
37,0,0,2,0,2,0,0,4,1,1,14,40,0
34,0,1,2,1,0,0,0,3,3,1,13,0,0
34,0,1,2,1,0,0,0,3,1,1,14,45,0
40,0,0,2,0,2,0,0,4,1,2,14,40,0
55,0,0,0,0,0,0,0,5,1,1,15,42,0
42,0,0,1,0,0,0,1,5,3,1,16,0,0
54,0,0,1,0,0,1,0,4,1,1,14,45,0
59,0,0,0,0,0,0,0,2,2,1,12,50,0
48,0,0,1,0,0,0,1,4,1,1,13,-1,0
40,0,0,2,0,2,0,0,4,1,2,14,45,0
56,0,0,0,0,0,0,0,5,2,1,17,40,0
43,0,0,1,0,0,0,1,5,1,1,15,56,0
38,0,0,2,0,2,0,0,4,2,1,14,40,0
23,0,0,1,0,0,0,1,,1,4,12,43,0
29,0,1,1,0,0,0,0,4,1,1,14,50,0
36,0,1,2,0,1,0,0,3,1,1,15,45,0
53,0,0,0,0,0,0,0,3,1,1,12,45,0
55,0,0,2,0,0,0,2,5,2,1,15,45,0
73,0,0,0,0,0,0,0,2,1,1,12,38,0
65,0,0,0,0,0,0,0,5,2,1,15,24,0
74,0,0,0,0,0,0,0,1,1,1,11,36,0
29,0,0,0,0,0,0,0,5,1,4,16,35,0
52,0,0,3,0,1,1,1,2,1,1,12,47,0
44,0,0,1,0,0,1,0,2,3,1,12,0,0
34,0,0,1,1,0,0,0,5,1,1,18,45,0
40,0,0,3,0,1,2,0,4,1,1,14,40,0
42,0,1,4,0,2,1,0,4,1,1,18,45,0
42,0,1,4,0,1,2,0,5,1,1,17,60,0
50,0,0,2,0,0,0,2,2,1,1,12,50,0
40,0,0,2,0,0,2,0,4,1,1,12,54,0
33,0,0,1,0,1,0,0,2,1,1,12,40,0
63,1,0,0,0,0,0,0,1,1,1,10,-1,0
33,1,0,0,0,0,0,0,5,1,4,16,48,0
54,0,0,0,0,0,0,0,2,1,1,12,52,0
47,0,0,2,0,1,0,1,2,1,1,12,60,0
24,0,0,1,0,0,0,1,2,1,4,12,45,0
55,0,0,0,0,0,0,0,3,1,1,15,45,0
47,0,0,1,0,0,1,0,4,1,1,14,50,0
47,0,0,2,0,1,0,1,2,1,1,12,60,0
33,0,1,1,0,0,0,0,4,1,1,15,45,0
48,0,0,1,0,0,1,0,3,1,1,13,45,0
53,0,0,1,0,0,0,1,4,1,1,13,45,0
35,0,0,1,1,0,0,0,5,2,1,15,45,0
46,0,0,0,0,0,0,0,6,1,1,16,46,0
36,0,0,4,2,1,1,0,5,1,1,16,48,0
35,0,0,0,0,0,0,0,2,1,4,12,50,0
37,0,0,4,1,1,2,0,5,2,1,18,45,0
56,0,0,1,0,0,1,0,1,1,1,11,45,0
35,0,1,3,1,1,0,0,5,1,1,17,47,0
35,0,0,2,1,1,0,0,4,1,1,15,50,0
49,0,0,4,0,1,2,1,4,1,2,16,40,0
37,0,0,3,2,1,0,0,4,1,1,15,55,0
41,0,1,5,1,0,2,1,2,2,1,12,42,0
52,0,0,1,0,0,1,0,4,2,1,15,43,0
61,0,0,0,0,0,0,0,4,1,1,12,45,0
58,0,0,0,0,0,0,0,4,1,1,14,45,0
52,0,0,1,0,0,1,0,3,1,1,12,50,0
45,0,0,3,0,1,1,1,4,1,1,14,-1,0
47,0,0,1,0,1,0,0,4,1,1,14,50,0
64,0,0,0,0,0,0,0,3,2,1,12,45,0
47,0,0,1,0,1,0,0,2,1,1,12,-1,0
44,0,0,2,0,0,1,1,4,1,1,14,58,0
64,0,0,0,0,0,0,0,3,1,1,12,50,0
44,0,0,2,0,0,1,1,4,2,1,14,42,0
53,0,0,1,0,0,1,0,3,1,1,12,-1,0
66,0,0,0,0,0,0,0,1,3,1,8,0,0
34,0,0,6,2,1,3,0,1,1,1,15,-1,1
36,1,0,3,0,0,3,0,2,1,1,12,-1,0
48,1,0,0,0,0,0,0,1,1,1,10,60,0
39,0,0,3,1,0,2,0,2,1,1,12,50,0
70,0,0,0,0,0,0,0,3,1,1,12,45,0
29,1,2,13,0,9,2,0,5,1,1,16,-1,0
45,0,0,4,0,1,3,0,4,1,1,14,45,0
64,0,0,0,0,0,0,0,2,1,1,12,40,0
52,0,0,0,0,0,0,0,3,1,1,12,45,0
41,0,0,3,0,1,2,0,4,1,1,17,48,0
53,0,0,1,0,0,0,1,6,4,1,15,0,0
35,0,0,7,1,3,3,0,4,3,1,17,0,0
25,1,0,0,0,0,0,0,4,1,4,14,46,0
51,0,0,0,0,0,0,0,4,1,1,12,50,0
51,1,0,3,0,1,2,0,3,1,1,12,48,0
49,0,0,1,0,1,0,0,2,1,1,12,55,0
51,0,0,1,0,0,1,0,4,1,1,16,43,0
43,0,0,1,0,0,1,0,5,1,1,15,45,0
63,0,0,0,0,0,0,0,4,1,1,13,45,0
33,0,0,1,1,0,0,0,5,1,1,16,55,0
51,1,0,0,0,0,0,0,2,1,1,12,-1,0
37,0,0,2,0,1,1,0,4,1,1,13,40,0
45,0,0,0,0,0,0,0,6,1,1,16,45,0
64,0,0,0,0,0,0,0,4,1,1,13,45,0
58,0,0,0,0,0,0,0,6,1,1,20,45,0
52,1,0,1,0,0,0,1,2,1,1,12,45,0
54,1,0,1,0,0,0,1,4,1,1,14,48,0
48,1,0,0,0,0,0,0,1,1,1,10,-1,0
38,0,0,2,0,1,0,1,3,1,1,13,55,0
52,0,0,0,0,0,0,0,5,1,1,16,45,0
45,0,1,8,1,2,3,1,4,1,1,14,40,0
58,1,0,0,0,0,0,0,1,1,1,8,-1,0
53,0,0,0,0,0,0,0,3,1,1,12,-1,0
47,1,0,3,0,0,2,1,3,1,1,12,49,0
41,0,0,3,0,1,1,1,4,2,1,14,-1,0
29,0,0,2,1,1,0,0,3,1,1,11,50,0
36,0,1,3,1,1,0,0,2,1,1,12,50,0
51,0,0,1,0,0,1,0,3,1,1,14,72,0
54,0,0,2,0,0,1,1,1,3,1,8,0,0
41,1,0,3,0,1,2,0,5,1,1,16,46,0
50,0,0,2,0,0,0,2,2,1,1,12,45,0
56,0,0,1,0,0,0,1,1,1,1,11,-1,0
37,0,0,2,0,1,1,0,3,3,1,12,0,0
32,0,0,2,1,1,0,0,2,1,1,12,55,0
47,0,0,4,0,0,3,1,3,2,1,12,45,0
24,0,0,2,0,0,2,0,3,1,4,15,40,0
30,0,0,0,0,0,0,0,5,1,4,16,40,0
30,0,0,2,2,0,0,0,1,1,1,10,45,0
66,0,0,0,0,0,0,0,4,1,2,12,45,0
44,0,0,1,0,0,0,1,2,2,1,12,45,0
46,0,0,1,0,0,0,1,3,1,1,12,-1,0
44,0,0,3,0,1,1,1,4,1,1,17,-1,0
46,0,0,1,0,0,0,1,2,1,1,12,60,0
62,0,0,0,0,0,0,0,1,1,1,10,-1,0
62,0,0,0,0,0,0,0,1,1,1,10,55,0
37,0,0,2,0,1,1,0,4,1,1,15,43,0
39,0,0,3,1,0,2,0,4,1,1,15,48,0
29,0,1,2,1,0,0,0,3,1,1,12,40,0
46,0,0,2,0,0,1,1,6,1,1,21,50,0
39,0,0,3,1,0,2,0,4,1,1,15,45,0
36,0,0,2,2,0,0,0,5,1,1,15,50,0
41,0,0,3,0,1,2,0,4,1,1,13,55,0
24,0,0,0,0,0,0,0,2,1,4,12,45,0
47,0,0,0,0,0,0,0,5,1,2,15,50,0
35,0,1,2,1,0,0,0,5,1,1,15,45,0
28,0,0,1,0,0,1,0,3,1,4,14,45,0
42,0,0,2,1,1,0,0,5,1,1,18,45,0
39,0,0,3,1,1,1,0,5,1,1,16,50,0
43,0,0,0,0,0,0,0,2,1,1,11,-1,0
32,0,0,0,0,0,0,0,3,1,1,12,50,0
34,0,0,2,1,0,1,0,4,1,1,20,40,0
33,0,0,3,2,0,1,0,4,1,1,14,50,0
64,0,0,0,0,0,0,0,6,1,1,17,40,0
52,0,0,0,0,0,0,0,2,1,4,12,42,0
52,0,0,0,0,0,0,0,2,1,1,12,45,0
33,0,0,2,2,0,0,0,3,2,1,15,25,0
61,0,0,0,0,0,0,0,2,1,1,12,40,0
16,0,0,6,0,1,3,2,1,1,4,12,40,0
54,0,0,0,0,0,0,0,4,1,1,14,45,0
44,0,0,1,0,0,0,1,4,1,2,14,60,0
44,0,0,1,0,0,0,1,3,2,2,14,-1,0
24,0,0,0,0,0,0,0,4,1,4,14,-1,0
55,0,0,0,0,0,0,0,6,1,1,16,45,0
40,0,0,1,0,0,1,0,4,2,1,16,50,0
